ID,LLM,Ratio_VD_S,Ratio_Nom,Ratio_LW_S,av_nominal_deps_NN,cl_av_deps,nn_all_nominal_deps_NN_struct,volume,abundance,mattr_50,evenness_50,disparity,dispersion_per_100,QWE_Score,BERTScore_F1
lyrics01051,Gemini,0.8667,2.6944,0.4,1.55,2.37037037037,0.0125,274,156,0.812089,0.97507,1.033898,10.218978,0.7638,0.8243
lyrics01052,Gemini,0.4118,2.2889,0.2353,1.66315789474,2.37142857143,0.0526315789474,352,193,0.805875,0.965386,1.062112,7.954545,0.8308,0.8418
lyrics01053,Gemini,0.6154,2.7857,0.6154,1.43421052632,2.60714285714,0.0,245,130,0.753061,0.950826,1.053398,6.938776,0.7466,0.8272
lyrics01054,Gemini,1.0,2.0909,0.4444,1.67391304348,2.6875,0.0217391304348,165,105,0.812931,0.974133,1.02439,9.090909,0.788,0.8219
lyrics01055,Gemini,0.7857,2.1892,0.6429,1.55813953488,2.75,0.0232558139535,294,160,0.78449,0.970095,1.0625,9.183673,0.8081,0.8275
lyrics01056,Gemini,1.0,2.2143,0.5,1.71666666667,2.5,0.0,227,124,0.735955,0.955284,1.058824,10.132159,0.6841,0.8073
lyrics01057,Gemini,0.4286,1.9474,0.5714,1.61538461538,2.875,0.0,151,101,0.804706,0.972202,1.0,9.933775,0.6563,0.8207
lyrics01058,Gemini,0.4444,1.7692,0.6667,1.59090909091,2.47826086957,0.0,172,104,0.763252,0.960949,1.0,8.72093,0.8482,0.8471
lyrics01059,Gemini,0.5,2.8182,0.6667,1.59770114943,2.77777777778,0.0229885057471,311,135,0.742748,0.959225,1.055556,11.254019,0.7855,0.8177
lyrics01060,Gemini,0.8333,1.9737,0.5833,1.58666666667,2.77777777778,0.0133333333333,273,140,0.754732,0.959787,1.027273,9.52381,0.8414,0.8492
lyrics01061,Gemini,1.0,1.4815,0.875,1.35,2.65,0.0,147,95,0.812245,0.970932,1.030303,6.122449,0.8166,0.8437
lyrics01062,Gemini,1.0,2.1538,0.5,1.35849056604,2.54545454545,0.0188679245283,176,104,0.794331,0.965599,1.051282,10.227273,0.7188,0.8317
lyrics01063,Gemini,0.5,2.1429,0.3333,1.60416666667,2.625,0.0416666666667,162,105,0.79469,0.97388,1.025316,12.345679,0.8307,0.8407
lyrics01064,Gemini,0.5,1.75,0.4167,1.44117647059,2.23529411765,0.0147058823529,247,142,0.819899,0.970445,1.017241,7.287449,0.6537,0.7974
lyrics01065,Gemini,0.9167,2.2286,0.6667,1.83098591549,2.37931034483,0.056338028169,272,157,0.809327,0.967121,1.081301,8.088235,0.7957,0.8284
lyrics01066,Gemini,0.8333,1.8,0.5,1.85294117647,2.66666666667,0.117647058824,133,89,0.794048,0.968962,1.0,9.774436,0.7942,0.8366
lyrics01067,Gemini,0.9,1.7037,0.5,1.7380952381,2.73913043478,0.0952380952381,179,114,0.786308,0.970657,1.021978,10.614525,0.7837,0.8383
lyrics01068,Gemini,0.8947,2.7857,0.4211,1.53846153846,2.64864864865,0.21978021978,335,177,0.823287,0.977172,1.047244,11.044776,0.8038,0.8592
lyrics01069,Gemini,1.0,2.5909,0.625,1.88461538462,2.45,0.115384615385,200,109,0.768477,0.96604,1.046512,10.5,0.8208,0.8328
lyrics01070,Gemini,0.75,1.88,0.625,1.65384615385,2.19047619048,0.0384615384615,185,115,0.777353,0.960748,1.046512,10.27027,0.7285,0.8346
lyrics01071,Gemini,0.9231,2.0263,0.3846,1.84375,2.35483870968,0.0625,256,150,0.799517,0.959708,1.058594,6.640625,0.6912,0.823
lyrics01072,Gemini,0.8125,2.4878,0.625,1.89411764706,2.48571428571,0.141176470588,331,198,0.81539,0.969302,1.060976,7.854985,0.7188,0.8083
lyrics01073,Gemini,1.0,1.7273,0.8333,1.64864864865,2.57142857143,0.0,137,87,0.747045,0.960971,1.0,8.759124,0.7005,0.8119
lyrics01074,Gemini,0.8333,1.7021,0.5833,1.55421686747,2.48387096774,0.0120481927711,292,159,0.782716,0.960147,1.044,5.136986,0.6464,0.8053
lyrics01075,Gemini,1.0,1.3913,0.4375,1.5,2.57142857143,0.0138888888889,259,141,0.730667,0.947124,1.053571,6.563707,0.7753,0.8338
lyrics01076,Gemini,0.9091,1.8387,0.3636,1.50877192982,2.54166666667,0.0,198,103,0.732617,0.953911,1.04878,7.575758,0.7092,0.8047
lyrics01077,Gemini,1.0,2.0741,0.6,1.59259259259,2.61904761905,0.0185185185185,188,102,0.744892,0.95697,1.02439,9.574468,0.7066,0.8074
lyrics01078,Gemini,0.7273,2.2903,0.4545,1.69444444444,2.65384615385,0.0138888888889,269,127,0.729364,0.951147,1.055556,9.29368,0.8149,0.8435
lyrics01079,Gemini,0.5714,2.8182,0.7143,1.76271186441,3.25,0.0677966101695,215,128,0.796747,0.970308,1.020833,11.162791,0.7823,0.8231
lyrics01080,Gemini,1.0,1.3947,0.5,1.48333333333,2.6,0.0333333333333,210,130,0.824224,0.969861,1.039216,6.190476,0.8314,0.846
lyrics01081,Gemini,1.0,2.6957,0.75,1.65,2.38888888889,0.0166666666667,200,105,0.730066,0.94567,1.047059,7.0,0.7101,0.7969
lyrics01082,Gemini,0.8889,2.3158,0.4444,1.63636363636,2.47058823529,0.0,158,96,0.764037,0.963541,1.0,9.493671,0.7813,0.8489
lyrics01083,Gemini,0.875,1.5385,0.875,1.78048780488,2.52380952381,0.0243902439024,167,102,0.794068,0.969023,1.051282,10.778443,0.7386,0.8444
lyrics01084,Gemini,0.8333,2.5789,1.0,1.375,3.05555555556,0.0,160,91,0.72,0.954903,1.0,8.125,0.7005,0.8114
lyrics01085,Gemini,1.0,1.9143,0.5455,1.765625,2.51851851852,0.109375,239,131,0.747684,0.965075,1.019231,12.133891,0.801,0.824
lyrics01086,Gemini,1.0,1.8378,0.7273,1.75,2.91304347826,0.116666666667,246,147,0.828629,0.977275,1.03125,8.130081,0.681,0.8203
lyrics01087,Gemini,0.6429,2.5714,0.7143,1.63551401869,2.4,0.00934579439252,376,201,0.772966,0.960979,1.047337,7.446809,0.7529,0.8201
lyrics01088,Gemini,0.7778,1.5862,0.7778,1.70212765957,2.34782608696,0.0,178,101,0.727287,0.958693,1.073171,11.235955,0.6941,0.8185
lyrics01089,Gemini,1.0,1.9259,0.3636,1.56603773585,2.375,0.0,195,101,0.726849,0.953996,1.025,9.230769,0.6369,0.8103
lyrics01090,Gemini,0.8125,2.3333,0.8125,1.6375,2.51515151515,0.075,305,168,0.8125,0.969772,1.040712,7.213115,0.8591,0.8377
lyrics01091,Gemini,1.0,2.3333,0.7778,1.82692307692,2.3,0.0192307692308,202,100,0.78732,0.961512,1.054054,6.930693,0.8006,0.8435
lyrics01092,Gemini,0.875,2.1,0.5,1.85454545455,2.125,0.0727272727273,215,114,0.750602,0.96084,1.0,8.837209,0.6348,0.7867
lyrics01093,Gemini,0.75,1.8462,0.5,1.59615384615,2.47619047619,0.0576923076923,170,107,0.795207,0.963168,1.024691,4.705882,0.6826,0.7975
lyrics01094,Gemini,0.8333,2.2,0.6667,1.72727272727,2.94736842105,0.181818181818,190,101,0.773333,0.969076,1.026667,9.473684,0.766,0.8404
lyrics01095,Gemini,0.3,1.875,0.5,1.70833333333,2.5,0.0,175,102,0.772381,0.967048,1.0,12.0,0.6535,0.795
lyrics01096,Gemini,0.9091,1.45,0.5455,1.37878787879,2.81818181818,0.030303030303,245,137,0.779592,0.967277,1.018868,8.979592,0.7878,0.834
lyrics01097,Gemini,1.0,2.0435,0.5,1.6511627907,2.47826086957,0.186046511628,174,109,0.79744,0.973776,1.024691,11.494253,0.7853,0.8394
lyrics01098,Gemini,1.0,2.0741,0.3636,1.61818181818,2.22222222222,0.0181818181818,186,111,0.792409,0.964146,1.048193,8.064516,0.7681,0.8208
lyrics01099,Gemini,0.9231,1.9167,0.4615,1.5625,2.38235294118,0.0,269,141,0.767545,0.96679,1.018519,10.037175,0.774,0.8399
lyrics01100,Gemini,0.9167,2.0571,0.6667,1.58974358974,2.41935483871,0.0128205128205,263,136,0.77028,0.963461,1.019231,6.844106,0.793,0.8398
lyrics01101,Gemini,1.0,1.4375,0.875,1.57446808511,2.65,0.0425531914894,177,94,0.72,0.952695,1.028169,9.039548,0.7846,0.8363
lyrics01102,Gemini,0.9167,1.5714,0.5833,1.43243243243,2.55882352941,0.0,256,143,0.777295,0.967324,1.054054,8.203125,0.8607,0.8453
lyrics01103,Gemini,0.8333,2.1071,0.6667,1.55384615385,2.33333333333,0.0,222,126,0.750405,0.957873,1.125413,9.009009,0.8459,0.8486
lyrics01104,Gemini,1.0,2.3158,0.7143,1.93181818182,2.55555555556,0.0681818181818,161,105,0.787679,0.966379,1.024691,8.074534,0.8387,0.8498
lyrics01105,Gemini,0.9231,2.5882,0.8462,1.81012658228,2.68965517241,0.113924050633,299,158,0.77832,0.952343,1.062016,5.685619,0.823,0.8335
lyrics01106,Gemini,0.4167,2.1579,0.3333,1.5641025641,2.65517241379,0.0641025641026,282,166,0.81691,0.9729,1.0,8.156028,0.7874,0.8298
lyrics01107,Gemini,0.9091,2.0417,0.6364,1.91489361702,2.54166666667,0.148936170213,190,104,0.77461,0.961733,1.05,10.0,0.8029,0.8523
lyrics01108,Gemini,1.0,2.375,0.7778,1.72131147541,2.31578947368,0.016393442623,192,115,0.742098,0.933211,1.06383,4.6875,0.6715,0.8011
lyrics01109,Gemini,1.0,1.3902,0.5385,1.33333333333,2.43243243243,0.031746031746,235,130,0.820215,0.976176,1.080808,8.085106,0.792,0.83
lyrics01110,Gemini,0.5,1.381,0.6667,1.33333333333,2.38888888889,0.0277777777778,130,90,0.808889,0.965343,1.086957,7.692308,0.8494,0.8486
lyrics01111,Gemini,0.6,1.7391,0.6,1.72972972973,2.53333333333,0.0,143,94,0.815319,0.968175,1.043478,7.692308,0.6986,0.8178
lyrics01112,Gemini,1.0,1.7576,0.6,1.5593220339,2.46153846154,0.0,218,119,0.747929,0.950928,1.061224,5.504587,0.7025,0.8169
lyrics01113,Gemini,0.8571,2.1026,0.5714,1.89024390244,2.46875,0.0365853658537,312,185,0.808365,0.971971,1.0,8.012821,0.7245,0.8271
lyrics01114,Gemini,1.0,1.9024,0.6,1.55844155844,2.60606060606,0.025974025974,281,160,0.795603,0.965547,1.0,9.964413,0.8434,0.8417
lyrics01115,Gemini,0.913,1.7627,0.3043,1.55263157895,2.33962264151,0.0175438596491,399,204,0.7968,0.971746,1.031977,9.022556,0.6341,0.7739
lyrics01116,Gemini,0.9286,1.8182,0.5,1.41558441558,2.87878787879,0.038961038961,278,150,0.800611,0.967532,1.017391,8.273381,0.7817,0.8369
lyrics01117,Gemini,0.875,1.9615,0.5,1.27777777778,2.86363636364,0.0,193,112,0.787361,0.960625,1.024691,6.735751,0.737,0.8303
lyrics01118,Gemini,1.0,2.16,0.5833,1.47457627119,2.51851851852,0.0,200,116,0.801457,0.963873,1.022472,7.0,0.6426,0.8101
lyrics01119,Gemini,0.6667,2.1042,0.4444,1.67326732673,2.625,0.0594059405941,357,189,0.762857,0.964849,1.037671,10.644258,0.7196,0.8251
lyrics01120,Gemini,0.8182,2.0286,0.5455,1.62686567164,2.5,0.0,244,133,0.737231,0.941813,1.092593,6.147541,0.642,0.8089
lyrics01121,Gemini,1.0,1.619,0.75,1.85714285714,2.82352941176,0.0285714285714,145,86,0.76625,0.962387,1.03125,7.586207,0.8168,0.8584
lyrics01122,Gemini,0.6429,1.9778,0.3571,1.6875,2.1935483871,0.075,284,155,0.812851,0.973527,1.032787,8.450704,0.7313,0.8151
lyrics01123,Gemini,1.0,1.931,0.5455,1.67741935484,2.48,0.0,221,120,0.789884,0.970248,1.081633,9.502262,0.7063,0.8121
lyrics01124,Gemini,0.7,1.6667,0.8,1.78571428571,2.48275862069,0.0357142857143,221,115,0.782558,0.961047,1.02381,8.144796,0.6889,0.7921
lyrics01125,Gemini,0.8462,1.5833,0.9231,1.55913978495,2.51111111111,0.0322580645161,351,183,0.794503,0.965318,1.055147,7.122507,0.669,0.7615
lyrics01126,Gemini,0.6667,1.7143,0.5556,1.33333333333,2.69230769231,0.0277777777778,126,85,0.786494,0.967982,1.030769,7.936508,0.7404,0.7986
lyrics01127,Gemini,1.0,1.9487,0.7273,1.54545454545,2.45945945946,0.038961038961,271,156,0.805676,0.970404,1.08,7.749077,0.7141,0.8056
lyrics01128,Gemini,0.6364,1.6061,0.5455,1.53448275862,2.14814814815,0.0172413793103,214,127,0.796727,0.958163,1.043011,7.476636,0.8104,0.8444
lyrics01129,Gemini,1.0,1.9268,0.5,1.70666666667,2.57142857143,0.0266666666667,295,145,0.780325,0.96429,1.063043,11.186441,0.7879,0.814
lyrics01130,Gemini,0.6667,2.037,0.3889,1.73529411765,2.19565217391,0.0392156862745,383,222,0.80515,0.968822,1.01087,8.093995,0.7518,0.8229
lyrics01131,Gemini,0.7,1.1154,0.5,1.31034482759,2.2,0.0689655172414,225,137,0.824205,0.97311,1.0,7.555556,0.8117,0.841
lyrics01132,Gemini,1.0,2.5357,0.5385,1.49253731343,2.79166666667,0.0149253731343,223,134,0.796552,0.956594,1.038095,4.932735,0.7557,0.8186
lyrics01133,Gemini,0.8,1.2157,0.5,1.24193548387,2.27027027027,0.0483870967742,241,142,0.772917,0.965039,1.018349,8.298755,0.801,0.847
lyrics01134,Gemini,1.0,2.0,0.5385,1.56923076923,2.42857142857,0.0,221,111,0.707791,0.949325,1.0,8.597285,0.7003,0.8028
lyrics01135,Gemini,0.75,1.641,0.4167,1.49152542373,2.2,0.0677966101695,216,131,0.774731,0.954635,1.0,5.555556,0.7331,0.8248
lyrics01136,Gemini,0.6154,2.5312,0.6154,1.84722222222,2.16,0.0416666666667,254,133,0.787317,0.957183,1.057143,6.299213,0.6773,0.8107
lyrics01137,Gemini,1.0,1.9259,0.625,1.63461538462,2.31818181818,0.0192307692308,188,109,0.746906,0.950919,1.022989,6.382979,0.7462,0.8121
lyrics01138,Gemini,0.7273,1.8095,0.8182,1.26582278481,2.90909090909,0.0126582278481,275,151,0.79823,0.967833,1.035398,9.090909,0.8566,0.8565
lyrics01139,Gemini,1.0,1.6296,0.5,1.44680851064,2.95238095238,0.0,179,114,0.783846,0.969434,1.0,8.938547,0.7685,0.8432
lyrics01140,Gemini,1.0,1.7742,0.4167,1.74545454545,2.36363636364,0.0,203,112,0.757662,0.957293,1.022727,6.896552,0.7341,0.8156
lyrics01141,Gemini,0.6,2.3684,0.3,1.62222222222,2.46666666667,0.0222222222222,163,94,0.771228,0.966941,1.028986,9.815951,0.8021,0.8408
lyrics01142,Gemini,1.0,1.4545,0.4286,1.51351351351,2.63157894737,0.0,142,89,0.80043,0.967119,1.021739,7.746479,0.6007,0.8117
lyrics01143,Gemini,0.6667,1.7857,0.5,1.70588235294,2.77777777778,0.0196078431373,197,115,0.788243,0.967049,1.038889,11.675127,0.8083,0.8482
lyrics01144,Gemini,0.9286,1.9767,0.5714,1.75,2.30555555556,0.0625,302,153,0.759051,0.964762,1.032258,9.271523,0.7881,0.8299
lyrics01145,Gemini,0.8462,1.5778,0.7692,1.53947368421,2.47222222222,0.0,277,141,0.812632,0.976374,1.048673,9.025271,0.7674,0.8177
lyrics01146,Gemini,0.9,2.2692,0.8,1.66129032258,2.25,0.0483870967742,193,96,0.76625,0.960965,1.094937,8.80829,0.5872,0.7858
lyrics01147,Gemini,0.8,1.5862,0.5,1.38461538462,2.65217391304,0.0192307692308,181,106,0.810455,0.974084,1.076923,9.392265,0.7858,0.837
lyrics01148,Gemini,1.0,1.8636,0.6667,1.71794871795,2.05882352941,0.0,135,87,0.803256,0.960428,1.0,8.148148,0.6268,0.819
lyrics01149,Gemini,0.7143,2.0,0.8571,1.69841269841,2.77272727273,0.0,221,135,0.827442,0.97486,1.0,8.597285,0.6687,0.8214
lyrics01150,Gemini,1.0,1.4138,0.375,1.78260869565,2.61111111111,0.0,178,105,0.795969,0.960692,1.024691,7.303371,0.7654,0.8211
lyrics01151,Gemini,0.7273,1.9429,0.5455,1.52857142857,2.53571428571,0.0142857142857,259,141,0.75581,0.960085,1.017857,8.880309,0.7639,0.815
lyrics01152,Gemini,0.9444,2.1786,0.5556,1.54471544715,2.47058823529,0.0162601626016,426,185,0.741273,0.951832,1.063758,8.920188,0.6939,0.8046
lyrics01153,Gemini,1.0,2.0,0.6154,1.64788732394,2.78571428571,0.0,255,133,0.780388,0.968258,1.036697,10.196078,0.6454,0.7934
lyrics01154,Gemini,0.7273,2.7083,0.2727,1.5303030303,2.38095238095,0.030303030303,217,120,0.76381,0.961895,1.044944,10.599078,0.7503,0.8321
lyrics01155,Gemini,0.6154,3.1034,0.5385,1.61797752809,2.4347826087,0.0224719101124,280,134,0.729264,0.951237,1.038835,8.571429,0.7932,0.8299
lyrics01156,Gemini,1.0,1.4,1.0,1.36842105263,2.5,0.0526315789474,139,95,0.820444,0.974908,1.028571,8.633094,0.7361,0.8102
lyrics01157,Gemini,0.4167,2.9016,0.2917,1.6993006993,2.72,0.104895104895,555,288,0.791542,0.96552,1.031646,7.747748,0.7788,0.8127
lyrics01158,Gemini,0.4444,2.9848,0.7037,1.5033557047,2.5,0.221476510067,539,278,0.814449,0.971643,1.035777,7.792208,0.8317,0.8346
lyrics01159,Gemini,0.8462,2.55,0.3077,1.775,2.1935483871,0.05,310,162,0.741303,0.950888,1.06015,6.774194,0.8256,0.8298
lyrics01160,Gemini,1.0,1.9024,0.7692,1.64935064935,2.59375,0.012987012987,272,133,0.809417,0.969111,1.037736,7.352941,0.8072,0.8204
lyrics01161,Gemini,0.7857,2.26,0.5,1.84210526316,2.14285714286,0.2,362,174,0.785687,0.962415,1.036765,8.287293,0.7935,0.8263
lyrics01162,Gemini,0.9,2.1034,0.6,1.84482758621,2.55555555556,0.120689655172,231,122,0.776703,0.96954,1.054711,7.359307,0.8616,0.8458
lyrics01163,Gemini,0.8462,2.2857,0.8462,1.32142857143,2.92307692308,0.0,214,115,0.749212,0.952763,1.094118,8.411215,0.7935,0.8265
lyrics01164,Gemini,0.6364,2.6875,0.7273,1.50746268657,2.625,0.0746268656716,255,152,0.779903,0.965031,1.033333,9.803922,0.6727,0.8242
lyrics01165,Gemini,0.7692,1.9167,0.4615,1.54166666667,2.61538461538,0.0138888888889,253,145,0.767451,0.962674,1.033898,9.881423,0.7809,0.8188
lyrics01166,Gemini,0.9,2.2069,0.6,1.69117647059,2.86956521739,0.0588235294118,240,144,0.794241,0.96222,1.053571,4.166667,0.8086,0.8421
lyrics01167,Gemini,0.875,2.5,0.5,1.91071428571,2.875,0.0714285714286,207,108,0.752532,0.957717,1.077778,8.695652,0.887,0.8454
lyrics01168,Gemini,0.4615,3.0741,0.6923,1.53521126761,2.32,0.112676056338,249,138,0.7777,0.962815,1.036364,7.630522,0.7813,0.8103
lyrics01169,Gemini,0.75,2.3056,0.3333,1.953125,2.48275862069,0.140625,266,157,0.810783,0.967293,1.015748,6.766917,0.8036,0.8415
lyrics01170,Gemini,0.5,2.2222,0.6667,1.76923076923,2.53846153846,0.0512820512821,134,83,0.736941,0.942991,1.022727,7.462687,0.778,0.8374
lyrics01171,Gemini,0.7143,2.3636,0.4286,1.82222222222,2.10526315789,0.0,178,111,0.80093,0.964884,1.0,5.617978,0.8375,0.8505
lyrics01172,Gemini,0.7692,2.1176,0.6154,1.6,2.42857142857,0.0266666666667,260,148,0.770806,0.960612,1.050847,8.076923,0.748,0.8195
lyrics01173,Gemini,0.5263,2.1356,0.3158,1.48387096774,2.46511627907,0.0241935483871,410,209,0.770083,0.960246,1.034286,8.04878,0.7537,0.8103
lyrics01174,Gemini,0.7692,1.6562,0.5385,1.52830188679,2.46428571429,0.0,207,121,0.817215,0.974218,1.061856,6.763285,0.5912,0.8042
lyrics01175,Gemini,0.5,1.5,0.875,1.81632653061,2.57894736842,0.0,192,123,0.777902,0.958039,1.041237,6.770833,0.866,0.8495
lyrics01176,Gemini,0.6,1.9,1.0,1.52380952381,2.8,0.0,150,96,0.768119,0.956628,1.027778,8.0,0.8715,0.8563
lyrics01177,Gemini,0.7143,2.9333,0.2857,1.84210526316,2.41666666667,0.105263157895,145,89,0.725833,0.951665,1.029412,10.344828,0.6941,0.8247
lyrics01178,Gemini,0.5714,2.2432,0.6429,1.39130434783,2.48387096774,0.0144927536232,248,152,0.809749,0.963376,1.052632,6.451613,0.7515,0.8414
lyrics01179,Gemini,1.0,2.2759,0.5,1.4126984127,2.69230769231,0.015873015873,216,121,0.732216,0.951435,1.020408,8.796296,0.7841,0.8402
lyrics01180,Gemini,1.0,2.0714,0.5,1.44444444444,2.51724137931,0.0111111111111,283,153,0.758291,0.949502,1.03252,6.713781,0.7163,0.8166
lyrics01181,Gemini,0.8889,2.0,0.4444,1.66,2.52941176471,0.06,177,99,0.755469,0.960665,1.067568,9.60452,0.8111,0.8406
lyrics01182,Gemini,0.75,1.9667,0.3333,1.58181818182,2.04347826087,0.0181818181818,180,99,0.730992,0.953837,1.018987,7.222222,0.7765,0.8241
lyrics01183,Gemini,0.8889,2.7619,0.6667,1.56363636364,2.9375,0.0545454545455,190,115,0.772057,0.963612,1.061798,7.894737,0.8515,0.8359
lyrics01184,Gemini,0.6875,2.4286,0.5625,1.72727272727,2.25,0.102272727273,313,179,0.789621,0.959791,1.013889,6.709265,0.7583,0.8196
lyrics01185,Gemini,0.25,2.6667,0.4375,1.67105263158,2.42857142857,0.0394736842105,284,166,0.818298,0.973484,1.0,8.450704,0.7334,0.824
lyrics01186,Gemini,0.7,3.28,0.7,1.8961038961,2.70833333333,0.0,291,121,0.740579,0.94173,1.035714,6.52921,0.7582,0.7999
lyrics01187,Gemini,0.625,1.5,0.625,1.33333333333,2.0,0.0,188,115,0.761871,0.948084,1.021739,9.042553,0.7412,0.819
lyrics01188,Gemini,1.0,1.3659,0.6,1.6,2.28571428571,0.0181818181818,217,133,0.794881,0.96944,1.037383,8.294931,0.647,0.8212
lyrics01189,Gemini,0.7,2.1111,0.5,1.69090909091,2.5,0.0727272727273,198,111,0.75651,0.956337,1.022472,8.080808,0.8165,0.8315
lyrics01190,Gemini,0.875,1.7917,0.875,1.41666666667,2.66666666667,0.0,140,85,0.772308,0.96927,1.061538,12.857143,0.7317,0.8111
lyrics01191,Gemini,0.875,1.9583,0.625,1.64,2.36842105263,0.08,179,98,0.775385,0.962195,1.05,7.821229,0.8167,0.8514
lyrics01192,Gemini,0.6667,2.72,0.4444,1.57971014493,2.21052631579,0.0144927536232,214,130,0.745939,0.950618,1.053398,7.476636,0.7103,0.8231
lyrics01193,Gemini,1.0,1.9412,0.8,1.44736842105,2.5,0.0,123,81,0.831622,0.970892,1.096774,8.943089,0.6069,0.8075
lyrics01194,Gemini,0.8333,1.8421,0.75,1.578125,2.67857142857,0.0,240,122,0.801152,0.969556,1.060606,8.333333,0.7241,0.8077
lyrics01195,Gemini,1.0,1.6296,0.75,1.58139534884,2.61904761905,0.0,170,96,0.740661,0.95443,1.054054,8.235294,0.7233,0.8201
lyrics01196,Gemini,0.875,1.4828,0.5,1.59183673469,2.45454545455,0.0204081632653,175,105,0.780794,0.963352,1.025316,10.285714,0.6411,0.819
lyrics01197,Gemini,1.0,1.8529,0.3333,1.68253968254,2.65517241379,0.015873015873,240,140,0.792147,0.967773,1.017699,10.833333,0.8224,0.8261
lyrics01198,Gemini,0.7273,1.6522,0.7273,1.67567567568,2.48648648649,0.0810810810811,282,162,0.815107,0.969663,1.030303,4.964539,0.792,0.8239
lyrics01199,Gemini,0.8235,2.3,0.5882,1.63333333333,2.53125,0.0,306,143,0.738288,0.948432,1.035398,8.823529,0.8116,0.8354
lyrics01200,Gemini,1.0,1.2927,1.0,1.72727272727,2.73333333333,0.0181818181818,232,142,0.817377,0.972839,1.054054,7.327586,0.6555,0.8143
lyrics01201,Gemini,0.7333,2.1702,0.6,1.60638297872,2.4358974359,0.031914893617,348,181,0.779532,0.967521,1.04,10.057471,0.6697,0.7976
lyrics01202,Gemini,1.0,1.5,0.7143,1.5,2.70588235294,0.0,142,80,0.688387,0.930491,1.033333,7.746479,0.6406,0.8195
lyrics01203,Gemini,0.5,2.0909,0.6667,1.56701030928,2.45945945946,0.0103092783505,332,167,0.780071,0.964822,1.030075,8.433735,0.8103,0.8202
lyrics01204,Gemini,1.0,1.6875,0.7,1.81132075472,2.5,0.0,217,123,0.765,0.963754,1.015152,11.059908,0.7121,0.8164
lyrics01205,Gemini,0.8571,2.1053,0.5714,1.52272727273,2.41176470588,0.0,149,92,0.7696,0.958377,1.028169,8.053691,0.7425,0.8112
lyrics01206,Gemini,1.0,2.0789,0.3571,1.675,2.46666666667,0.0,281,141,0.73,0.950769,1.033613,7.829181,0.6924,0.8181
lyrics01207,Gemini,0.8667,3.2963,0.7333,1.82191780822,3.08333333333,0.0547945205479,284,132,0.773532,0.961955,1.018868,8.802817,0.7851,0.8319
lyrics01208,Gemini,0.8,1.7812,0.4,1.67741935484,2.56,0.0161290322581,231,131,0.768901,0.966392,1.076923,9.090909,0.7688,0.8281
lyrics01209,Gemini,0.5556,1.5588,0.4444,1.71698113208,2.47826086957,0.0188679245283,210,131,0.795155,0.968734,1.038095,8.571429,0.7681,0.8318
lyrics01210,Gemini,1.0,1.3,0.6667,1.6976744186,2.69565217391,0.0,188,121,0.837266,0.979625,1.041667,10.638298,0.6644,0.8151
lyrics01211,Gemini,1.0,1.7647,0.5,1.63333333333,2.53333333333,0.0166666666667,242,139,0.787461,0.971288,1.0,10.330579,0.7774,0.8344
lyrics01212,Gemini,0.9167,2.2,0.75,1.82352941176,2.61904761905,0.0196078431373,208,121,0.741258,0.954286,1.020202,6.730769,0.7609,0.8177
lyrics01213,Gemini,0.6,2.1667,0.7,1.53125,2.54545454545,0.078125,220,121,0.793918,0.963355,1.044444,6.363636,0.7905,0.8119
lyrics01214,Gemini,1.0,2.65,1.125,1.72916666667,2.29411764706,0.166666666667,172,92,0.722764,0.948168,1.088235,11.046512,0.8083,0.8214
lyrics01215,Gemini,0.8333,2.3103,0.5833,1.6,2.59259259259,0.138461538462,229,137,0.788222,0.967088,1.018519,6.9869,0.7518,0.8395
lyrics01216,Gemini,1.0,1.6842,0.9091,1.14285714286,2.74074074074,0.0357142857143,205,105,0.749487,0.944284,1.04878,6.829268,0.811,0.8276
lyrics01217,Gemini,0.8182,1.5385,0.6364,1.390625,2.56666666667,0.015625,236,123,0.778503,0.961829,1.037634,7.627119,0.8002,0.8223
lyrics01218,Gemini,0.9167,2.2188,0.4167,1.54285714286,2.66666666667,0.0,250,113,0.729453,0.957351,1.015326,10.4,0.632,0.8017
lyrics01219,Gemini,0.7,2.2667,0.5,1.75806451613,2.1,0.0,212,105,0.715092,0.934388,1.025641,6.603774,0.7837,0.8413
